AIRPORT_ID,Code,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15617,VNS,Lal Bahadur Shastri Varanasi International,25.45222222,82.86194444
15618,VNY,Van Nuys Airport,34.20972222,-118.49
15619,VOG,Volgograd Airport,48.75,44.5
15619,VOG,Gumrak,48.7825,44.34555556
15620,VOK,Volk Field,43.93833333,-90.26833333
15621,VOL,Volos Airport,39.38333333,22.93111111
15622,VPC,Cartersville Airport,34.12305556,-84.84861111
15623,VPE,Ondjiva Airport,-17.05,15.7
15624,VPS,Northwest Florida Regional,30.48333333,-86.52527778
15624,VPS,Eglin AFB Destin Fort Walton Beach,30.48333333,-86.52527778
15625,VPZ,Porter County Municipal,41.4525,-87.00527778
15625,VPZ,Porter County Regional,41.4525,-87.00527778
15626,VQS,Camp Garcia,18.11416667,-65.4225
15626,VQS,Antonio Rivera Rodriguez,18.13333333,-65.49055556
15627,VRA,Juan Gualberto Gomez International,23.03444444,-81.43527778
15628,VRB,Vero Beach Municipal,27.6525,-80.41361111
15629,VRC,Virac Airport,13.57916667,124.2041667
15630,VRK,Varkaus Airport,62.17083333,27.86055556
15631,VRN,Villafranca,45.39694444,10.89055556
15632,VSA,C. P. A. Carlos Rovirosa International,17.99694444,-92.81722222
15633,VSE,Viseu Airport,40.72777778,-7.89722222
15634,VSF,Hartness State,43.34361111,-72.51722222
15635,VST,Stockholm Vasteras,59.58916667,16.63055556
15635,VST,Vasteras Airport,59.58944444,16.63361111
15636,VTE,Wattay International,17.98472222,102.5666667
15637,VTN,Miller Field,42.85694444,-100.5472222
15638,VTZ,Vishakhapatnam,17.72111111,83.22472222
15639,VUJ,Stanly County,35.41666667,-80.15083333
15640,VUO,Pearson Field,45.62027778,-122.6563889
15641,VUP,Alfonso Lopez Pumarejo,10.43666667,-73.25277778
15642,API,Gomez Nino Apiay AB,4.07611111,-73.56277778
15643,VVI,Viru Viru International,-17.64472222,-63.13527778
15644,VVK,Vastervik Airport,57.77805556,16.52416667
15645,VVO,Knevichi,43.39777778,132.1488889
15646,VWA,Headland Municipal,31.365,-85.30972222
15647,VWB,Myrtle Creek Municipal,42.99833333,-123.3094444
15648,VWC,Sumner County Regional,36.37694444,-86.40861111
15649,VWD,Hanford Municipal,36.31888889,-119.6297222
15650,VWE,Chelan Municipal,47.86583333,-119.9427778
15650,VWE,Lake Chelan,47.86611111,-119.9427778
15651,VWF,Custer County,43.73333333,-103.6177778
15652,VWG,Tillamook,45.41861111,-123.8136111
15653,VWH,Odessa Schlemeyer Field,31.92083333,-102.3872222
15654,VWI,California City Municipal,35.15194444,-118.0138889
15655,VWJ,McNeil,33.55722222,-80.64833333
15656,VWK,Saratoga County,43.05083333,-73.86111111
15657,VWL,Nary National Shefland Field,47.37611111,-94.79805556
15658,VWM,Weed Airport,41.47472222,-122.4530556
15659,VWN,Avi Suquilla,34.15055556,-114.2713889
15660,VWO,Arlington Municipal,48.16083333,-122.1588889
15661,VWP,Bernard Usfs,44.97972222,-114.7347222
15662,VWQ,Kingdon Airpark,38.09166667,-121.3594444
15663,VWR,Independence Airport,36.81388889,-118.205
15664,VWS,Colonel James Jabara,37.7475,-97.22111111
15665,VWT,Souther Field,32.11166667,-84.18833333
15665,VWT,Jimmy Carter Regional,32.11083333,-84.18888889
15668,VWW,Deer Lodge-City-County,46.38888889,-112.7669444
15669,VWX,Hondo Municipal,29.35972222,-99.17666667
15669,VWX,South Texas Regional at Hondo,29.35916667,-99.1775
15670,VWY,Landsberg-Lech Air Base,48.06944444,10.90888889
15670,VWY,Landsberg-Lech,48.07055556,10.90611111
15671,VWZ,Granite Creek Mine Airport,62.36305556,-156.9741667
15672,VXE,Sao Pedro,16.83388889,-25.05472222
15672,VXE,Sao Pedro International,16.83388889,-25.05472222
15673,VXO,Smaland,56.92916667,14.72805556
15674,VYD,Vryheid Airport,-27.78444444,30.8
15675,VYS,Illinois Valley Regional,41.35194444,-89.15305556
15676,VZA,Marvel Creek Mine Airport,60.90611111,-159.6391667
15677,VZB,Mitrofania Airport,56.00166667,-158.8333333
15678,VZC,Mush Bay Airport,57.7,-153.4733333
15679,VZD,Campbell Lagoon Airport,57.85555556,-153.6333333
15680,VZE,Frazer Lake Airport,57.20833333,-154.0861111
15681,VZF,Afognak Straits Airport,58,-152.8166667
15682,VZG,Moffet Bay Airport,55.42833333,-162.63
15683,VZH,Mineola Wisener Field,32.67666667,-95.51055556
15684,VZI,Brundidge Municipal,31.73333333,-85.80472222
15685,VZJ,Payette Municipal,44.09166667,-116.9
15687,VZL,Los Alamitos AAF,33.79,-118.0519444
15688,VZM,Jensens Strip Airport,57.95,-157.05
15689,VZN,Wildman Creek Airport,56.25,-159.9166667
15690,VZO,Stepovak Airport,55.83333333,-159.8666667
15692,VZQ,Puale Bay Airport,57.73333333,-155.6333333
15693,VZR,Katmai Bay Airport,58,-154.9666667
15694,VZS,Kashvik Bay Airport,57.96666667,-155.1333333
15695,VZT,Cinder Mountain Airport,57.05833333,-157.8
15696,VZU,Hagemeister Island Airport,58.75,-160.8333333
15697,VZV,Cape Peirce Airport,58.55277778,-161.7686111
15698,VZW,Cape Greig Airport,57.71666667,-157.7166667
15699,VZX,Kasba Lake Airport,60.29444444,-102.5
15699,YDU,Kasba Lake Airport,60.29472222,-102.5005556
15700,VZY,Katmai Lodge Airport,59.07,-156.0483333
15701,VZZ,South St. Paul Municipal,44.85833333,-93.03361111
15701,VZZ,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
15703,WA2,Mansfield Airport,47.80944444,-119.6372222
15704,WA3,Bayview Farms,48.52083333,-122.4652778
15705,WA4,Isaacson,47.65916667,-117.6816667
15706,WA5,Methow Valley State,48.425,-120.1458333
15707,WA6,Stehekin Seaplane Landing,48.3,-120.65
15708,WA7,Chelan Seaplane Landing,47.83333333,-120.0333333
15709,WAA,Wales Airport,65.62472222,-168.0963889
15710,WAB,Wabag Airport,-5.48333333,143.7333333
15711,WAD,Andriamena Airport,-17.45,47.5125
15712,WAG,Wanganui Airport,-39.96666667,175.0241667
15712,WAG,Whanganui,-39.96222222,175.0252778
15713,WAL,Wallops Flight Center,37.94166667,-75.46222222
15713,WAL,Wallops Flight Facility,37.94027778,-75.46638889
15714,WAR,Warsaw Municipal,41.28194444,-85.84638889
15715,WAS,Washington DC Metropolitan Area,38.88333333,-77.03333333
15716,WAT,Waterford Airport,52.19722222,-7.08888889
15717,WAV,Wave Hill Old,-17.4375,130.925
15718,WAW,Okecie,52.16583333,20.96722222
15718,WAW,Warsaw Chopin,52.16583333,20.96722222
15720,WBA,Wahai Airport,-2.82,129.48
15721,WBB,Stebbins Airport,63.51666667,-162.2788889
15722,WBH,Commerce/Montebello Heliport,34.01666667,-118.1333333
15723,WBM,Wapenamanda Airport,-5.61666667,143.9166667
15724,WBN,Woburn Airport,42.39722222,-71.15277778
15725,WBQ,Beaver Airport,66.36222222,-147.4083333
15726,WBR,Roben-Hood,43.7225,-85.50416667
15727,WBS,Bennettsville Airport,34.62194444,-79.7325
15728,WBY,Downtown Airport,34.0525,-118.2594444
15729,WCA,Gamboa,-42.49083333,-73.77444444
15730,WCL,Whalers Cove Lodge Airport,57.46666667,-134.5666667
15731,WCR,Chandalar Lake,67.50555556,-148.5
15732,WDB,Wide Bay Airport,57.37138889,-156.4125
15734,WDG,Enid Woodring Regional,36.37916667,-97.79083333
15735,WDH,Hosea Kutako International,-22.48333333,17.46666667
15736,QQS,Waldronaire,48.71166667,-123.0183333
15736,WA8,Waldronaire,48.71166667,-123.0183333
15737,WDR,Winder Barrow,33.98305556,-83.6675
15737,WDR,Barrow County,33.98277778,-83.6675
15738,WEH,Dashuipo Airport,37.18694444,122.2288889
15739,WEI,Weipa Airport,-12.68111111,141.9172222
15740,WEL,Welkom Airport,-27.99916667,26.67138889
15741,WFB,Ketchikan Waterfront Seaplane Base,55.35805556,-131.6683333
15744,WGA,Wagga Wagga Airport,-35.16666667,147.4644444
15745,WGE,Walgett Airport,-30.03666667,148.1225
15746,WGG,Bahia Tortugas Airport,27.7,-114.9166667
15747,WGL,Isle Baltra Off-Line Point,-0.45,-90.25
15749,WGO,Winchester Airport,39.14111111,-78.14277778
15749,WGO,Winchester Regional,39.14361111,-78.14444444
15750,WGP,Mau Hau,-9.67222222,120.3083333
15751,WFK,Northern Aroostook Regional,47.28555556,-68.31277778
15754,WHD,Hyder Seaplane Base,55.90361111,-130.005
15755,WHK,Whakatane Airport,-37.92222222,176.9138889
15756,WHO,Franz Josef Airport,-43.36305556,170.1344444
15758,WHR,Vail/Avon,39.61666667,-106.3838889
15759,WHT,Wharton Regional,29.25472222,-96.15722222
15760,WI1,Black River Falls Area,44.25083333,-90.85527778
15761,WI2,Price County,45.70888889,-90.4025
15762,WIB,Wilbur Airport,47.75333333,-118.745
15763,WIC,Wick Airport,58.45694444,-3.08666667
15766,WIL,Nairobi/Wilson,-1.32222222,36.81333333
15767,WIN,Winton Airport,-22.36527778,143.0822222
15768,WJA,Woja Airport,7.46666667,168.5666667
15769,WJF,General William J. Fox Airfield,34.74055556,-118.22
15772,WKA,Wanaka Airport,-44.73333333,169.25
15773,WKJ,Wakkanai Airport,45.40416667,141.8008333
15774,WKK,Aleknagik Airport,59.27777778,-158.6111111
15774,WKK,Aleknagik New,59.2825,-158.6177778
15775,WKL,Waikoloa Heliport,19.91361111,-155.8638889
15776,WKM,Wankie Town,-18.63,27.02111111
15776,HWN,Hwange National Park,-18.63,27.02111111
15777,WKN,Wakunai Airport,-5.86666667,155.2166667
15778,WKR,Walker's,27.2575,-78.40194444
15779,WKV,Penns Landing Seaplane Base,39.96527778,-75.1375
15781,WLB,Labouchere Bay Airport,56.28333333,-133.65
15782,WLD,Strother Field,37.16694444,-97.05027778
15783,WLG,Wellington International,-41.32388889,174.8013889
15784,WLH,Walaha Airport,-15.41805556,167.7
15785,WLK,Selawik Airport,66.60277778,-159.9833333
15786,WLM,Waltham Hospital Heliport,42.3675,-71.23472222
15787,WLS,Hihifo,-13.23333333,-176.1666667
15787,WLS,Wallis,-13.23833333,-176.1991667
15787,WLS,Wallis Hihifo,-13.23833333,-176.1991667
15789,WLW,Willows Glenn County,39.51638889,-122.2161111
15790,WMB,Warrnambool Airport,-38.295,142.4483333
15791,WMC,Winnemucca Municipal,40.89777778,-117.8036111
15792,WMH,Mountain Home Municipal,36.36944444,-92.46972222
15792,WMH,Ozark Regional,36.36888889,-92.47055556
15792,WMH,Baxter County,36.36888889,-92.47055556
15793,WMK,Meyers Chuck Seaplane Base,55.74,-132.2533333
15794,WMO,White Mountain Airport,64.68694444,-163.4066667
15795,WMR,Mananara Airport,-16.16194444,49.77055556
15795,WMR,Avaratra,-16.16194444,49.77055556
15798,WNA,Napakiak Airport,60.7,-162.1166667
15799,WNN,Wunnumin Lake Airport,52.89444444,-89.28888889
15800,WNP,Naga Airport,13.58722222,123.27
15801,WNR,Windorah Airport,-25.41333333,142.6655556
15802,WNS,Nawabshah,26.21944444,68.39222222
15804,WNZ,Wenzhou Airport,27.91277778,120.8516667
15804,WNZ,Longwan,27.91277778,120.8516667
15805,WOD,Wood River Airport,59.06666667,-134.75
15807,WOW,Willow Airport,61.755,-150.0486111
15810,WPM,Wipim Airport,-8.79027778,142.8811111
15812,WPU,Puerto Williams Airport,-54.91805556,-67.62916667
15812,WPU,Guardiamarina Zanartu,-54.93111111,-67.62638889
15813,WQA,Ovid Airport,42.65472222,-76.79666667
15814,WQB,Mandan Municipal,46.76861111,-100.8936111
15815,WQC,Ravalli County,46.25333333,-114.1202778
15816,WQD,Tulelake Municipal,41.8875,-121.3583333
15817,WQE,Dinsmore Municipal,40.49305556,-123.5986111
15817,WQE,Dinsmore Airport,40.49194444,-123.5983333
15818,WQF,Rigby-Jefferson County,43.64444444,-111.9277778
15818,WQF,Rigby Airport,43.6425,-111.9294444
15819,WQG,Hesperia Airport,34.37722222,-117.315
15820,WQH,Butte Valley,41.88722222,-121.9744444
15821,WQI,Connell City,46.6625,-118.8322222
15822,WQJ,Peard Bay Airport,70.8,-158.3333333
15823,WQK,Townsend Airport,46.33333333,-111.475
15824,WQL,Bluff Airport,64.59055556,-163.7752778
15825,WQM,Chennault Industrial Airpark,30.2125,-93.14333333
15825,CWF,Chennault International,30.21055556,-93.14305556
15826,WQN,Taylor County,37.35833333,-85.30944444
15827,WQO,Rosamond Skypark,34.87083333,-118.2083333
15828,WQP,Oceano County,35.10138889,-120.6211111
15829,WQQ,Custer State Park,43.72666667,-103.3505556
15830,WQR,Tibbetts,58.73416667,-157.0072222
15831,WQS,Poplar Airport,48.11666667,-105.1875
15831,WQS,Poplar Municipal,48.13444444,-105.1622222
15832,WQT,Bridger Municipal,45.29166667,-108.925
15833,WQU,Portales Municipal,34.14527778,-103.4097222
15835,WQW,David River Airport,55.91444444,-161.6375
15836,WQX,Kiavak Airport,57.01666667,-153.6666667
15837,WQY,Port Wakefield Airport,58.05277778,-153.05
15838,WQZ,Chignik Lake Airport,56.255,-158.7755556
15839,WRB,Robins AFB,32.64,-83.59194444
15840,WRE,Whangarei Airport,-35.77222222,174.3611111
15841,WRG,Wrangell Airport,56.48444444,-132.3666667
15842,WRI,McGuire AFB,40.01555556,-74.59388889
15842,WRI,McGuire Field,40.01555556,-74.59166667
15843,WRL,Worland Municipal,43.9675,-107.9530556
15845,WRO,Strachowice,51.1,16.88333333
15846,WSB,Steamboat Bay Airport,55.51666667,-133.6333333
15847,WSG,Washington County,40.13666667,-80.29222222
15848,WSH,Brookhaven,40.82222222,-72.87333333
15849,WSI,Wasilla Airport,61.58416667,-149.4566667
15850,WSJ,San Juan Airport,57.73111111,-153.3183333
15852,WSM,Wiseman Airport,67.40166667,-150.1166667
15853,WSN,South Naknek 2,58.7075,-157.0152778
15854,WSP,Waspam Airport,14.68333333,-84.01666667
15855,WST,Westerly State,41.35222222,-71.80416667
15856,WSX,Westsound Airport,48.66666667,-122.8833333
15857,WSY,Whitsunday Airstrip,-20.27611111,148.755
15858,WSZ,Westport Airport,-41.73972222,171.5819444
15859,WTC,World Trade Center Heliport,40.7125,-74.015
15860,WTD,West End Airport,26.68611111,-78.97583333
15861,WTK,Noatak Airport,67.56305556,-162.9841667
15862,WTL,Tuntutuliak Airport,60.35,-162.6333333
15863,WTN,RAF Waddington,53.16611111,-0.52388889
15864,WTR,Whiteriver Airport,33.80833333,-109.9791667
15865,WTS,Tsiroanomandidy Airport,-18.75722222,46.05444444
15866,WTT,Whittier Airport,60.77305556,-148.6838889
15867,WUG,Wau Airport,-7.3375,146.7183333
15868,WUH,Tianhe,30.78388889,114.2080556
15869,WUJ,Duchesne Municipal,40.19333333,-110.3805556
15870,WUQ,Avco,47.00555556,-124.1583333
15871,WUU,Wau Airport,7.74638889,27.98527778
15872,WUX,Wuxi Shuofang,31.49472222,120.4294444
15872,WUX,Shuofang,31.4975,120.4305556
15873,WV1,Mcs-Pad Heliport,38.29444444,-81.56555556
15874,WVA,Washington-Virginia,38.83333333,-77.11666667
15875,WVB,Walvis Bay/Rooikop,-22.97861111,14.65055556
15875,WVB,Walvis Bay Airport,-22.97861111,14.65055556
15877,WVI,Watsonville Municipal,36.93583333,-121.7886111
15878,WVK,Manakara Airport,-22.11805556,48.02222222
15879,WVL,Waterville Robert Lafleur,44.53388889,-69.67583333
15881,WWA,Wasilla Airport,61.57194444,-149.5405556
15882,WWD,Cape May County,39.00638889,-74.90888889
15883,WWK,Wewak International,-3.58583333,143.6733333
15885,WWP,Whale Pass Airport,56.11666667,-133.1166667
15886,WWR,West Woodward,36.43666667,-99.52111111
15887,WWT,Newtok Airport,60.92277778,-164.6486111
15892,WY1,Ralph Wenz Field,42.79555556,-109.8072222
15893,WYA,Whyalla Airport,-33.06055556,137.5105556
15894,WYB,Yes Bay Lodge Seaplane Base,55.91611111,-131.8011111
15895,WYE,Yengema Airport,8.61666667,-11.05888889
15896,WYN,Wyndham Airport,-15.50722222,128.1375
15897,WYS,Yellowstone,44.68666667,-111.1047222
15899,WZY,Nassau Seaplane Base,25.0825,-77.32722222
15900,XAL,Alamos Airport,27.03666667,-108.9575
15901,XAP,Chapeco Airport,-27.08861111,-52.62972222
15902,XBE,Bearskin Lake Airport,53.96638889,-91.02638889
15903,XBR,Thousand Islands Regional Tackaberry,44.63472222,-75.75416667
15903,XBR,Tackaberry,44.63944444,-75.75027778
15903,XBR,Brockville Regional Tackaberry,44.63944444,-75.75027778
15904,XCH,Christmas Island Airport,-10.45055556,105.6902778
15905,XCL,Cluff Lake Airport,58.39138889,-109.5166667
15906,XCR,Vatry,48.77611111,4.18444444
15906,XCR,Chalons Vatry,48.77611111,4.20611111
15907,XES,Americana,42.61444444,-88.39
15908,XIC,Qingshan,27.98916667,102.1844444
15910,XIY,Xianyang International,34.44722222,108.7516667
15910,XIY,Xianyang,34.44694444,108.7522222
15913,XLS,Saint Louis,16.05027778,-16.46027778
15914,XLW,Lemwerder Airport,53.1425,8.62138889
15915,XMD,Madison Municipal,44.01666667,-97.08333333
15916,XMH,Manihi Airport,-14.43333333,-146.0666667
15917,XMN,Gaoqi,24.54416667,118.1277778
15918,XMR,Virazeil,44.50111111,0.19666667
15918,XMR,Marmande Virazeil,44.49888889,0.20055556
15919,XNA,Northwest Arkansas Regional,36.28194444,-94.30694444
15920,XNG,Quang Ngai Airport,15.11361111,108.7758333
15921,XNN,Xining Airport,36.55,101.75
15923,XPL,Palmerola Air Base,14.3825,-87.62111111
15924,XQC,Balad Southeast,33.94027778,44.36166667
15924,XQC,Joint Base Balad,33.94027778,44.36166667
15925,XQP,La Managua,9.44305556,-84.12972222
15925,XQP,Quepos Airport,9.44305556,-84.13
15926,XRH,Richmond AFB,-33.60055556,150.7808333
15927,XRS,Reston Airport,38.96194444,-77.35805556
15928,XRY,Jerez,36.74527778,-6.05888889
15929,XSC,South Caicos Airport,21.51583333,-71.52972222
15929,XSC,South Caicos International,21.51583333,-71.52861111
15930,XSD,Tonopah Test Range,37.79888889,-116.7808333
15931,XSM,St. Mary's County Regional,38.31555556,-76.55166667
15932,XSP,Seletar Airport,1.41666667,103.8694444
15933,XUZ,Xuzhou Airport,34.26666667,117.1833333
15934,XWA,Granite Point Ndb,60.96166667,-151.3316667
15936,XWC,Yantarni Bay Airport,56.88333333,-156.5666667
15937,XWD,Emmen Airport,47.09111111,8.305
15938,XWE,Copalis State,47.1275,-124.1791667
15939,XWF,Jerome County,42.72555556,-114.4547222
15941,XWH,Aztec Municipal,36.83472222,-108.0277778
15943,XWJ,Dexter Regional,45.005,-69.23666667
15944,XWK,Port Orchard Airport,47.43333333,-122.6647222
15945,XWL,McCarley Field,43.2125,-112.3458333
15946,XWM,Riyadh Military,24.71055556,46.72472222
15947,XWN,William P Gwinn,26.89805556,-80.3275
15948,XWO,Kimball Municipal/Robert E. Arraj Field,41.18805556,-103.6769444
15949,XWP,Al Kharj Air Base,24.06194444,47.58166667
15949,AKH,Prince Sultan Airbase,24.06333333,47.58055556
15949,AKH,Prince Sultan AB,24.06805556,47.58194444
15950,XWQ,Iwakuni MCAS,34.14361111,132.2355556
15950,JP1,Iwakuni MCAS,34.14361111,132.2355556
15950,IWK,Iwakuni MCAS,34.145,132.2469444
15952,XWS,Oliktok LRRS,70.5,-149.8763889
15953,XWT,Nushagak Bay Airport,57.45,-158
15954,XWU,Perry County,32.55833333,-87.30972222
15956,XWW,Teton Peaks,43.7375,-111.1041667
15961,XXB,Woodford Aerodrome,53.33805556,-2.14888889
15961,WFD,Manchester Woodford,53.33805556,-2.14888889
15963,XXD,Smiley Johnson Municipal/Bass Field,34.91055556,-100.8694444
15964,XXE,Lakewood Airport,40.06583333,-74.18
15966,XXG,Arthur D. Little Heliport,42.5,-71.11777778
15968,XXJ,Al Udeid Air Base,25.11722222,51.315
15968,AFU,Al Udeid Air Base,25.11583333,51.31527778
15968,XJD,Al Udeid Air Base,25.11722222,51.315
15968,IUD,Al Udeid AB,25.11722222,51.315
15971,XXN,Ells Field-Willits Municipal,39.45111111,-123.3688889
15972,XXO,Hurricane Airport,37.13888889,-113.3055556
15972,XXO,General Dick Stout Field,37.14027778,-113.3061111
15973,XXP,Lampson,38.99027778,-122.8986111
15973,XXP,Lampson Field,38.99055556,-122.9008333
15975,XXR,Mariposa-Yosemite,37.51083333,-120.0408333
15976,XXS,Hobby Field,43.93333333,-123
15977,XXT,Polson Airport,47.69555556,-114.1841667
15978,XXU,Ashland Municipal-Sumner Parker Field,42.19111111,-122.6588889
15979,XXV,Decatur Shores,48.50416667,-122.8138889
15980,XXW,Lake City Municipal,30.18055556,-82.57972222
15980,XXW,Lake City Gateway,30.18194444,-82.57694444
15981,XXX,Intermountain Regional,34.54888889,-94.20722222
15981,XXX,Mena Intermountain Municipal,34.54527778,-94.20277778
15982,XXY,Rohnerville,40.55416667,-124.1313889
15983,XXZ,Black Rock,35.08305556,-108.7911111
15984,XYA,Yandina Airport,-9.08611111,159.2188889
15984,XYA,Yandina Russel Islands,-9.09416667,159.2205556
15986,YAA,Anahim Lake Airport,52.45222222,-125.3030556
15987,YAC,Cat Lake Airport,51.72722222,-91.82361111
15988,YAF,Asbestos,45.79166667,-71.99111111
15989,YAG,Municipal,48.65277778,-93.44722222
15989,YAG,Fort Frances Municipal,48.65444444,-93.44055556
15990,YAH,La Grande 4 Airport,53.75444444,-73.67416667
15991,YAK,Yakutat Airport,59.50916667,-139.6597222
15992,YAM,Sault Ste. Marie Airport,46.48305556,-84.50861111
15993,YAO,Yaounde Airport,3.83361111,11.52361111
15993,YAO,Yaounde Ville,3.83611111,11.52333333
15994,YAP,Yap International,9.4975,138.0894444
15995,YAT,Attawapiskat Airport,52.92777778,-82.43055556
15996,YAU,Kattiniq Donaldson,61.66222222,-73.32138889
15997,YAV,Miners Bay Airport,48.51666667,-123.1833333
15998,YAY,St. Anthony Airport,51.39166667,-56.08472222
15999,YAZ,Long Beach,49.07694444,-125.7763889
16000,YBA,Banff Airport,51.2,-115.5333333
16001,YBB,Pelly Bay Townsite,68.53444444,-89.80805556
16001,YBB,Kugaaruk Airport,68.53444444,-89.80805556
16002,YBC,Baie Comeau Airport,49.1325,-68.20444444
16003,YBE,Uranium City Airport,59.56666667,-108.4833333
16004,YBG,Bagotville,48.32222222,-70.98861111
16005,YBJ,Baie Johan Beetz Airport,50.5,-62.91666667
16006,YBK,Baker Lake Airport,64.29888889,-96.07777778
